oneTeam,url,two,twoTeam,one
"Fiora,Camille,Lulu,Lucian,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232652946&summonerId=64250795&gameTime=1528347909,(Blue Team),"Aatrox,Kha'Zix,Zoe,Xayah,Pyke",(Red Team)
"Dr. Mundo,Camille,Galio,Yasuo,Nautilus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232916995&summonerId=64250795&gameTime=1528374775,(Red Team),"Poppy,Lee Sin,Zoe,Ezreal,Karma",(Blue Team)
"Singed,Nocturne,Zoe,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232635558&summonerId=64250795&gameTime=1528350709,(Blue Team),"Vladimir,Graves,Yasuo,Lucian,Soraka",(Red Team)
"Zac,Yasuo,Galio,Evelynn,Jarvan IV",http://www.op.gg/summoner/matches/ajax/detail/gameId=3255094575&summonerId=56951349&gameTime=1530258925,(Red Team),"Kayn,Blitzcrank,Master Yi,Rakan,Warwick",(Blue Team)
"Jayce,Graves,Malzahar,Jhin,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232681568&summonerId=64250795&gameTime=1528353994,(Red Team),"Singed,Master Yi,Taric,Lucian,Soraka",(Blue Team)
"Lee Sin,Bard,Gangplank,Trundle,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3254825214&summonerId=56951349&gameTime=1530214711,(Blue Team),"Ezreal,Jhin,Jax,Caitlyn,Garen",(Red Team)
"Nami,Caitlyn,Alistar,Ornn,Kog'Maw",http://www.op.gg/summoner/matches/ajax/detail/gameId=3255071759&summonerId=56951349&gameTime=1530257884,(Blue Team),"Varus,Zac,Darius,Poppy,Amumu",(Red Team)
"Nunu & Willump,Alistar,Sejuani,LeBlanc,Tryndamere",http://www.op.gg/summoner/matches/ajax/detail/gameId=3254814108&summonerId=56951349&gameTime=1530213524,(Red Team),"Garen,Hecarim,Twitch,Jinx,Ornn",(Blue Team)
"Xayah,Rakan,Ekko,Rammus,Varus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3254830828&summonerId=56951349&gameTime=1530210910,(Blue Team),"Wukong,Twisted Fate,Kayle,Katarina,Jax",(Red Team)
"Leona,Poppy,Ornn,Karthus,Teemo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3254812662&summonerId=56951349&gameTime=1530212219,(Red Team),"Rakan,Bard,Graves,Nidalee,Diana",(Blue Team)
"Poppy,Xin Zhao,Lulu,Kog'Maw,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232851110&summonerId=64250795&gameTime=1528367349,(Blue Team),"Dr. Mundo,Taliyah,Twisted Fate,Lucian,Braum",(Red Team)
"Swain,Karma,Urgot,Wukong,Ezreal",http://www.op.gg/summoner/matches/ajax/detail/gameId=3254772479&summonerId=56951349&gameTime=1530205786,(Red Team),"Taliyah,Kai'Sa,Alistar,Lucian,Ashe",(Blue Team)
"Darius,Trundle,LeBlanc,Vladimir,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3253360421&summonerId=56951349&gameTime=1530092797,(Blue Team),"Kennen,Camille,Aurelion Sol,Rumble,Pyke",(Red Team)
"LeBlanc,Aatrox,Master Yi,Jayce,Janna",http://www.op.gg/summoner/matches/ajax/detail/gameId=3254765070&summonerId=56951349&gameTime=1530207289,(Red Team),"Lee Sin,Ahri,Nami,Fiddlesticks,Zoe",(Blue Team)
"Gragas,Rakan,Kha'Zix,Evelynn,Fiora",http://www.op.gg/summoner/matches/ajax/detail/gameId=3254680573&summonerId=56951349&gameTime=1530198220,(Red Team),"Trundle,Shaco,Twisted Fate,Fiddlesticks,Nasus",(Blue Team)
"Alistar,Jayce,Bard,Caitlyn,Karma",http://www.op.gg/summoner/matches/ajax/detail/gameId=3254695151&summonerId=56951349&gameTime=1530199746,(Blue Team),"Maokai,Rammus,Tristana,Shyvana,Malzahar",(Red Team)
"Dr. Mundo,Ivern,Vel'Koz,Lucian,Karma",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251320745&summonerId=56951349&gameTime=1529895615,(Blue Team),"Darius,Nidalee,LeBlanc,Miss Fortune,Morgana",(Red Team)
"Talon,Lee Sin,Yasuo,Vladimir,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251215717&summonerId=56951349&gameTime=1529865183,(Blue Team),"Kled,Rengar,Ornn,Ahri,Taliyah",(Red Team)
"Gangplank,Trundle,Irelia,Swain,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3253296535&summonerId=56951349&gameTime=1530090772,(Blue Team),"Ryze,Olaf,Vladimir,Kai'Sa,Lulu",(Red Team)
"Swain,Xin Zhao,Zoe,Ashe,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251185961&summonerId=56951349&gameTime=1529858252,(Blue Team),"Ornn,Nidalee,Jayce,Kai'Sa,Pyke",(Red Team)
"Heimerdinger,Morgana,Poppy,Kled,Jarvan IV",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251162093&summonerId=56951349&gameTime=1529855568,(Blue Team),"Zyra,Jayce,Taliyah,Graves,Swain",(Red Team)
"Singed,Trundle,Yasuo,Varus,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251322050&summonerId=56951349&gameTime=1529897537,(Blue Team),"Rengar,Shaco,LeBlanc,Lucian,Vel'Koz",(Red Team)
"Singed,Yasuo,Xin Zhao,Janna,Malzahar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232417162&summonerId=56921556&gameTime=1528303344,(Blue Team),"Jayce,Karthus,Trundle,Xayah,Alistar",(Red Team)
"Irelia,Singed,Yasuo,Camille,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232442500&summonerId=56921556&gameTime=1528300941,(Red Team),"Kennen,Morgana,Skarner,Vladimir,Malzahar",(Blue Team)
"Gangplank,Graves,Zoe,Cassiopeia,Poppy",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251194041&summonerId=56951349&gameTime=1529862968,(Blue Team),"Darius,Nidalee,Vladimir,Lucian,Gragas",(Red Team)
"Jhin,Trundle,Alistar,Kled,Yasuo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232475997&summonerId=56921556&gameTime=1528308875,(Blue Team),"Lucian,Jayce,Tahm Kench,Irelia,Taliyah",(Red Team)
"Zilean,Evelynn,Draven,Jax,LeBlanc",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231482696&summonerId=56921556&gameTime=1528266842,(Blue Team),"Braum,Lucian,Taliyah,Urgot,Yasuo",(Red Team)
"Irelia,Nocturne,Viktor,Kai'Sa,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232492632&summonerId=56921556&gameTime=1528305917,(Red Team),"Singed,Camille,Vladimir,Lucian,Alistar",(Blue Team)
"Pyke,Yasuo,Vayne,Vi,Irelia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231427081&summonerId=56921556&gameTime=1528265461,(Red Team),"Kai'Sa,Darius,Gragas,Singed,Lee Sin",(Blue Team)
"Kled,Taliyah,Zoe,Lucian,Soraka",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251159670&summonerId=56951349&gameTime=1529860468,(Red Team),"Karthus,Camille,Irelia,Yasuo,Gragas",(Blue Team)
"Vladimir,Pantheon,Irelia,Lucian,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231416716&summonerId=56921556&gameTime=1528263396,(Blue Team),"Aatrox,Taliyah,Renekton,Ezreal,Tahm Kench",(Red Team)
"Kennen,Fiddlesticks,Irelia,Kai'Sa,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230802609&summonerId=56921556&gameTime=1528220283,(Red Team),"Pyke,Skarner,Lucian,Jax,Zoe",(Blue Team)
"Vladimir,LeBlanc,Camille,Lee Sin,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3253508751&summonerId=56951349&gameTime=1530107438,(Red Team),"Renekton,Kindred,Zoe,Lissandra,Gragas",(Blue Team)
"Lucian,Soraka,Nidalee,Jax,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230719933&summonerId=56921556&gameTime=1528218452,(Blue Team),"Camille,Lulu,Kindred,Ezreal,Fiddlesticks",(Red Team)
"Pyke,Ziggs,Jax,Rumble,Kai'Sa",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230235125&summonerId=56921556&gameTime=1528205382,(Red Team),"Camille,Vladimir,Karma,Lucian,Talon",(Blue Team)
"Draven,Dr. Mundo,Leona,Xin Zhao,Vladimir",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229863874&summonerId=56921556&gameTime=1528179344,(Blue Team),"Braum,Jax,Taliyah,Lucian,Ryze",(Red Team)
"Rumble,Graves,Lucian,Braum,Ryze",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229860914&summonerId=56921556&gameTime=1528178299,(Red Team),"Katarina,Jax,Vayne,Taliyah,Alistar",(Blue Team)
"Lulu,Kai'Sa,Pyke,Xin Zhao,Ryze",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230819563&summonerId=56921556&gameTime=1528223519,(Blue Team),"Singed,LeBlanc,Graves,Lucian,Alistar",(Red Team)
"Camille,Lucian,Xin Zhao,Braum,Vel'Koz",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229833248&summonerId=56921556&gameTime=1528173400,(Blue Team),"Bard,Kai'Sa,Zoe,Trundle,Renekton",(Red Team)
"Vladimir,Graves,Irelia,Ezreal,Karma",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229875334&summonerId=56921556&gameTime=1528181220,(Blue Team),"Dr. Mundo,Xin Zhao,Zoe,Lucian,Soraka",(Red Team)
"Malphite,Jax,Kassadin,Kalista,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229647331&summonerId=56921556&gameTime=1528133150,(Blue Team),"Aatrox,Graves,Lulu,Xayah,Thresh",(Red Team)
"Malphite,Graves,Talon,Mordekaiser,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230496022&summonerId=56921556&gameTime=1528213450,(Red Team),"Aatrox,Nidalee,Ryze,Ezreal,Braum",(Blue Team)
"Xin Zhao,Illaoi,Lucian,Zoe,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232578842&summonerId=64250795&gameTime=1528344162,(Red Team),"Malzahar,Gangplank,Renekton,Pyke,Taliyah",(Blue Team)
"Irelia,Camille,Viktor,Kog'Maw,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232487757&summonerId=64250795&gameTime=1528309351,(Red Team),"Fiora,Xin Zhao,Fizz,Lucian,Taliyah",(Blue Team)
"Singed,Nocturne,Kai'Sa,Karma,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229827614&summonerId=56921556&gameTime=1528175761,(Blue Team),"Braum,Irelia,Lucian,Graves,Kennen",(Red Team)
"Jayce,Graves,LeBlanc,Caitlyn,Soraka",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229654255&summonerId=56921556&gameTime=1528131522,(Blue Team),"Irelia,Olaf,Lulu,Lucian,Leona",(Red Team)
"Yasuo,Camille,Irelia,Lucian,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232499428&summonerId=64250795&gameTime=1528311735,(Blue Team),"Darius,Taliyah,Lulu,Mordekaiser,Thresh",(Red Team)
"Camille,Ezreal,Lee Sin,Pyke,Malzahar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232597254&summonerId=64250795&gameTime=1528341895,(Blue Team),"Irelia,Zoe,Lucian,Nocturne,Alistar",(Red Team)
"Singed,Camille,LeBlanc,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232485390&summonerId=64250795&gameTime=1528307549,(Blue Team),"Jayce,Taliyah,Darius,Yasuo,Gragas",(Red Team)
"Aatrox,Kha'Zix,Fizz,Lucian,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232491741&summonerId=64250795&gameTime=1528305427,(Blue Team),"Vladimir,Camille,Zoe,Ezreal,Morgana",(Red Team)
"Ornn,Graves,Karma,Kai'Sa,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230730461&summonerId=56921556&gameTime=1528216265,(Red Team),"Lulu,Xin Zhao,Yasuo,Ezreal,Thresh",(Blue Team)
"Karthus,Camille,Alistar,Ezreal,Renekton",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232063089&summonerId=64250795&gameTime=1528294431,(Blue Team),"Yasuo,Pyke,Kai'Sa,Lee Sin,Lulu",(Red Team)
"Dr. Mundo,Taliyah,Malzahar,Kai'Sa,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232417237&summonerId=64250795&gameTime=1528303548,(Red Team),"Singed,Camille,Zoe,Ezreal,Alistar",(Blue Team)
"Jax,Fiddlesticks,Ezreal,Yasuo,Vladimir",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232222537&summonerId=64250795&gameTime=1528297860,(Blue Team),"LeBlanc,Lucian,Rakan,Camille,Gangplank",(Red Team)
"Darius,Kha'Zix,Ryze,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231941590&summonerId=64250795&gameTime=1528289164,(Blue Team),"Ornn,Taliyah,Lulu,Lucian,Pyke",(Red Team)
"Karthus,Taliyah,Rakan,Jax,Ezreal",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231948532&summonerId=64250795&gameTime=1528290727,(Blue Team),"Soraka,Lucian,Camille,Karma,Gnar",(Red Team)
"Ryze,Camille,Zyra,Ezreal,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231855052&summonerId=64250795&gameTime=1528285421,(Blue Team),"Vladimir,Draven,Pyke,Viktor,Graves",(Red Team)
"Yasuo,Amumu,Lissandra,Draven,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231873718&summonerId=64250795&gameTime=1528287300,(Red Team),"Kennen,Taliyah,Braum,Xayah,Rakan",(Blue Team)
"Singed,Karthus,Jax,Xayah,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3232029140&summonerId=64250795&gameTime=1528295634,(Blue Team),"Taliyah,Draven,Pyke,Xin Zhao,Dr. Mundo",(Red Team)
"Jax,Nocturne,Lulu,Caitlyn,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231389552&summonerId=64250795&gameTime=1528264874,(Red Team),"Camille,Xin Zhao,Lissandra,Ezreal,Alistar",(Blue Team)
"Dr. Mundo,Graves,Vladimir,Lucian,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231620266&summonerId=64250795&gameTime=1528274025,(Red Team),"Gragas,Taliyah,Lissandra,Yasuo,Malphite",(Blue Team)
"Irelia,Graves,Zoe,Ezreal,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3235777300&summonerId=25260179&gameTime=1528568520,(Red Team),"Aatrox,Xin Zhao,Yasuo,Karma,Alistar",(Blue Team)
"Jax,Kha'Zix,LeBlanc,Yasuo,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231490459&summonerId=64250795&gameTime=1528266679,(Blue Team),"Camille,Evelynn,Annie,Ezreal,Rakan",(Red Team)
"Ezreal,Fizz,Pyke,Camille,Jax",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231788029&summonerId=64250795&gameTime=1528283332,(Blue Team),"Lucian,Aurelion Sol,Graves,Fiora,Taliyah",(Red Team)
"Fiddlesticks,Zoe,Camille,Gangplank,Renekton",http://www.op.gg/summoner/matches/ajax/detail/gameId=3235728758&summonerId=25260179&gameTime=1528564846,(Red Team),"Vladimir,Lee Sin,Aatrox,Pyke,Lulu",(Blue Team)
"Alistar,Trundle,Taliyah,Kennen,Darius",http://www.op.gg/summoner/matches/ajax/detail/gameId=3235724722&summonerId=25260179&gameTime=1528563561,(Red Team),"Gragas,Lucian,Olaf,Irelia,Dr. Mundo",(Blue Team)
"Ezreal,Alistar,Graves,Galio,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231812192&summonerId=64250795&gameTime=1528281305,(Red Team),"Taliyah,Tahm Kench,Lucian,Sion,Gangplank",(Blue Team)
"Yasuo,Xin Zhao,Alistar,Braum,Fiora",http://www.op.gg/summoner/matches/ajax/detail/gameId=3234616718&summonerId=25260179&gameTime=1528523272,(Blue Team),"Irelia,Jax,Trundle,Swain,Zoe",(Red Team)
"Lucian,Pyke,Nidalee,Fiora,Yasuo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3234630630&summonerId=25260179&gameTime=1528521465,(Red Team),"Vladimir,Draven,Evelynn,Thresh,Camille",(Blue Team)
"Jax,Shyvana,Mordekaiser,Jhin,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3235753621&summonerId=25260179&gameTime=1528566675,(Red Team),"Vladimir,Camille,Lissandra,Taliyah,Fiddlesticks",(Blue Team)
"Cassiopeia,Nunu & Willump,Alistar,Karthus,Jax",http://www.op.gg/summoner/matches/ajax/detail/gameId=3234376877&summonerId=25260179&gameTime=1528486271,(Red Team),"Xin Zhao,Morgana,Mordekaiser,Singed,Irelia",(Blue Team)
"Ryze,Olaf,Zoe,Jayce,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3235591706&summonerId=25260179&gameTime=1528557462,(Blue Team),"Singed,Camille,LeBlanc,Kai'Sa,Pyke",(Red Team)
"Kennen,Camille,Irelia,Veigar,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3234340839&summonerId=25260179&gameTime=1528478124,(Blue Team),"Jax,Trundle,Taliyah,Yasuo,Gragas",(Red Team)
"Rumble,Graves,Lucian,Irelia,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3234194671&summonerId=25260179&gameTime=1528471593,(Red Team),"Pyke,Camille,Vladimir,Rengar,Poppy",(Blue Team)
"Shyvana,Rakan,Kennen,Mordekaiser,Rumble",http://www.op.gg/summoner/matches/ajax/detail/gameId=3234215078&summonerId=25260179&gameTime=1528473025,(Blue Team),"Graves,Viktor,Braum,Ryze,Lucian",(Red Team)
"Fiora,Olaf,LeBlanc,Ezreal,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3234116870&summonerId=25260179&gameTime=1528468994,(Blue Team),"Aatrox,Xin Zhao,Fiddlesticks,Miss Fortune,Soraka",(Red Team)
"Darius,Olaf,Aurelion Sol,Vladimir,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3234058644&summonerId=25260179&gameTime=1528466938,(Blue Team),"Nidalee,Aatrox,Kai'Sa,Nocturne,Braum",(Red Team)
"Rakan,Kai'Sa,Irelia,Xin Zhao,Dr. Mundo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3235675564&summonerId=25260179&gameTime=1528561591,(Red Team),"Alistar,Kha'Zix,Renekton,Vladimir,Darius",(Blue Team)
"Pyke,Jayce,Gangplank,Graves,Aurelion Sol",http://www.op.gg/summoner/matches/ajax/detail/gameId=3234345281&summonerId=25260179&gameTime=1528480606,(Red Team),"Alistar,Jax,Taliyah,Vladimir,Ryze",(Blue Team)
"Soraka,Jax,Vladimir,Nocturne,Talon",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231978491&summonerId=64250795&gameTime=1528292912,(Blue Team),"Zyra,Graves,Draven,Dr. Mundo,Zoe",(Red Team)
"Camille,Alistar,Jayce,Darius,Mordekaiser",http://www.op.gg/summoner/matches/ajax/detail/gameId=3233862345&summonerId=25260179&gameTime=1528454624,(Blue Team),"Graves,Lucian,Karma,Fiora,Ryze",(Red Team)
"Camille,Lucian,Master Yi,Taric,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3233338590&summonerId=25260179&gameTime=1528434006,(Red Team),"Nautilus,Jax,Skarner,Yasuo,Mordekaiser",(Blue Team)
"Ornn,Xin Zhao,LeBlanc,Lucian,Soraka",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229628111&summonerId=56921556&gameTime=1528129680,(Blue Team),"Fiora,Trundle,Irelia,Ezreal,Rakan",(Red Team)
"Jhin,Graves,Camille,Lissandra,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229634466&summonerId=56921556&gameTime=1528126845,(Blue Team),"Lucian,Soraka,Tryndamere,Nocturne,Vladimir",(Red Team)
"Lucian,Zac,Irelia,Xayah,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3233837164&summonerId=25260179&gameTime=1528452640,(Blue Team),"Jayce,Nocturne,Zoe,Ezreal,Morgana",(Red Team)
"Dr. Mundo,Nocturne,Lulu,Kai'Sa,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229590086&summonerId=56921556&gameTime=1528125518,(Red Team),"Lissandra,Trundle,Aurelion Sol,Ezreal,Alistar",(Blue Team)
"Ornn,Graves,Irelia,Xayah,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3233400960&summonerId=25260179&gameTime=1528436505,(Red Team),"Vladimir,Taliyah,Yasuo,Mordekaiser,Nautilus",(Blue Team)
"Morgana,Vladimir,Irelia,Lucian,Skarner",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229433796&summonerId=56921556&gameTime=1528117600,(Blue Team),"Alistar,Nocturne,Ezreal,Lissandra,Camille",(Red Team)
"Jayce,Lucian,Pyke,Graves,Lissandra",http://www.op.gg/summoner/matches/ajax/detail/gameId=3228838496&summonerId=56921556&gameTime=1528092927,(Red Team),"Xin Zhao,Braum,Aurelion Sol,Fiora,Ezreal",(Blue Team)
"Pyke,Kai'Sa,Graves,Ryze,Renekton",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229023848&summonerId=56921556&gameTime=1528109201,(Blue Team),"Yasuo,Olaf,Jax,Lulu,Thresh",(Red Team)
"Pyke,Lucian,Camille,Jax,Twisted Fate",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229491178&summonerId=56921556&gameTime=1528120519,(Blue Team),"Karma,Kai'Sa,Lulu,Evelynn,Fiora",(Red Team)
"Tristana,Dr. Mundo,Pyke,Twisted Fate,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3228880416&summonerId=56921556&gameTime=1528094803,(Red Team),"Ezreal,Braum,Irelia,Lissandra,Lucian",(Blue Team)
"Pyke,Draven,Graves,Poppy,Lissandra",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229375649&summonerId=56921556&gameTime=1528116248,(Blue Team),"Alistar,Fizz,Ezreal,Xin Zhao,Aatrox",(Red Team)
"Maokai,Xin Zhao,Lulu,Ezreal,Fiddlesticks",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229028957&summonerId=56921556&gameTime=1528111565,(Red Team),"Singed,Nidalee,Malzahar,Lucian,Braum",(Blue Team)
"Lulu,Zilean,Xin Zhao,Lucian,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3227047811&summonerId=56921556&gameTime=1527951427,(Red Team),"Rek'Sai,Ezreal,Soraka,Vladimir,Talon",(Blue Team)
"LeBlanc,Miss Fortune,Taliyah,Morgana,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3234373053&summonerId=25260179&gameTime=1528484974,(Red Team),"Graves,Pyke,Vladimir,Fiora,Irelia",(Blue Team)
"Aatrox,Xin Zhao,Irelia,Ziggs,Zyra",http://www.op.gg/summoner/matches/ajax/detail/gameId=3226998002&summonerId=56921556&gameTime=1527949711,(Red Team),"Karma,Rek'Sai,Lulu,Varus,Morgana",(Blue Team)
"Darius,Dr. Mundo,Singed,Draven,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3226913412&summonerId=56921556&gameTime=1527946760,(Red Team),"Malphite,Lucian,Vladimir,Xayah,Pyke",(Blue Team)
"Vladimir,Jhin,Tahm Kench,Graves,Singed",http://www.op.gg/summoner/matches/ajax/detail/gameId=3225148528&summonerId=56921556&gameTime=1527860981,(Blue Team),"Alistar,LeBlanc,Nidalee,Lucian,Irelia",(Red Team)
"Vladimir,Camille,Lulu,Ziggs,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3225207660&summonerId=56921556&gameTime=1527863687,(Blue Team),"Volibear,Graves,Karma,Draven,Thresh",(Red Team)
"Nautilus,Mordekaiser,Darius,Xin Zhao,Twisted Fate",http://www.op.gg/summoner/matches/ajax/detail/gameId=3226771906&summonerId=56921556&gameTime=1527941628,(Red Team),"Lucian,Irelia,Morgana,Yasuo,Skarner",(Blue Team)
"Dr. Mundo,Trundle,Ziggs,Kai'Sa,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3226087709&summonerId=56921556&gameTime=1527920494,(Blue Team),"Gangplank,Xin Zhao,Talon,Lucian,Nautilus",(Red Team)
"Graves,Xayah,Singed,Irelia,Zilean",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231332852&summonerId=64250795&gameTime=1528259095,(Blue Team),"Yasuo,Brand,Gangplank,Taliyah,Darius",(Red Team)
"Kog'Maw,Trundle,Darius,Aatrox,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3228845471&summonerId=56921556&gameTime=1528091437,(Red Team),"Braum,Graves,Irelia,Fiora,Ezreal",(Blue Team)
"Caitlyn,Xin Zhao,Ryze,Morgana,Irelia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231382177&summonerId=64250795&gameTime=1528261904,(Red Team),"Nocturne,Zoe,Camille,Rakan,Ezreal",(Blue Team)
"Graves,Darius,Karma,Jhin,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230725505&summonerId=64250795&gameTime=1528217753,(Red Team),"Ezreal,Morgana,Irelia,Ornn,Lucian",(Blue Team)
"Nocturne,Pyke,Jax,Ryze,Kai'Sa",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230677893&summonerId=64250795&gameTime=1528215318,(Red Team),"Nidalee,Vladimir,Yasuo,Rakan,Aatrox",(Blue Team)
"Camille,Lee Sin,Lissandra,Kai'Sa,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3229149491&summonerId=56921556&gameTime=1528114262,(Red Team),"Rengar,Graves,Fizz,Ezreal,Pyke",(Blue Team)
"Ezreal,Camille,Pyke,Jax,Vladimir",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230810674&summonerId=64250795&gameTime=1528219689,(Blue Team),"Graves,Zoe,Nautilus,Fizz,Yasuo",(Red Team)
"Kha'Zix,Maokai,Draven,Twisted Fate,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230268149&summonerId=64250795&gameTime=1528208978,(Blue Team),"Ryze,Lucian,Jayce,Camille,Karma",(Red Team)
"Zoe,Alistar,Ezreal,Rek'Sai,Dr. Mundo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230191209&summonerId=64250795&gameTime=1528204700,(Blue Team),"Yasuo,Lucian,Darius,Olaf,Fiddlesticks",(Red Team)
"Camille,Zoe,Pyke,Poppy,Yasuo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230489317&summonerId=64250795&gameTime=1528213490,(Red Team),"Fiddlesticks,Graves,Miss Fortune,Jax,Veigar",(Blue Team)
"Kha'Zix,Gangplank,Rakan,Lissandra,Lucian",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230077589&summonerId=64250795&gameTime=1528198781,(Blue Team),"Irelia,Alistar,Olaf,Vladimir,Kog'Maw",(Red Team)
"Jayce,Kha'Zix,Ezreal,Lulu,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230036937&summonerId=64250795&gameTime=1528194708,(Red Team),"Rakan,Karthus,Darius,Yasuo,Graves",(Blue Team)
"Morgana,Taliyah,Yasuo,LeBlanc,Vladimir",http://www.op.gg/summoner/matches/ajax/detail/gameId=3230118911&summonerId=64250795&gameTime=1528202446,(Red Team),"Fiddlesticks,Ezreal,Poppy,Lissandra,Graves",(Blue Team)
