oneTeam,url,two,twoTeam,one
"Gragas,Taliyah,Darius,Jhin,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3282129955&summonerId=41913808&gameTime=1532366955,(Blue Team),"Gangplank,Nidalee,Irelia,Jinx,Alistar",(Red Team)
"Lee Sin,LeBlanc,Kai'Sa,Camille,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3281039879&summonerId=41913808&gameTime=1532267026,(Blue Team),"Twisted Fate,Xin Zhao,Gragas,Swain,Aatrox",(Red Team)
"Alistar,Ryze,Trundle,Fizz,Draven",http://www.op.gg/summoner/matches/ajax/detail/gameId=3281310781&summonerId=41913808&gameTime=1532284502,(Blue Team),"Xin Zhao,Vayne,Darius,LeBlanc,Pyke",(Red Team)
"Kai'Sa,Yasuo,Alistar,Vladimir,Trundle",http://www.op.gg/summoner/matches/ajax/detail/gameId=3282543786&summonerId=41913808&gameTime=1532409198,(Blue Team),"Graves,Dr. Mundo,Darius,Aatrox,LeBlanc",(Red Team)
"Wukong,Hecarim,Yasuo,Braum,Kindred",http://www.op.gg/summoner/matches/ajax/detail/gameId=3280181199&summonerId=41913808&gameTime=1532223988,(Red Team),"Wukong,Trundle,Blitzcrank,Azir,Swain",(Blue Team)
"Lissandra,Nidalee,Jayce,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3280280057&summonerId=41913808&gameTime=1532234588,(Red Team),"Gragas,Taliyah,Irelia,Kai'Sa,Braum",(Blue Team)
"Fiora,Trundle,Vladimir,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3281173058&summonerId=41913808&gameTime=1532271113,(Blue Team),"Camille,Nidalee,Poppy,Orianna,Fiddlesticks",(Red Team)
"Jayce,Rakan,Irelia,Kai'Sa,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3253560206&summonerId=54692988&gameTime=1530108862,(Blue Team),"Sion,Nocturne,Lucian,Yasuo,Gragas",(Red Team)
"Garen,Sejuani,Talon,Kai'Sa,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3253514300&summonerId=54692988&gameTime=1530106047,(Blue Team),"Darius,Nocturne,Zoe,Ryze,Soraka",(Red Team)
"Jayce,Nidalee,Yasuo,Graves,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3253320164&summonerId=54692988&gameTime=1530093185,(Red Team),"Dr. Mundo,Xin Zhao,Darius,Karma,Shen",(Blue Team)
"Fiddlesticks,Hecarim,Yasuo,Lee Sin,Swain",http://www.op.gg/summoner/matches/ajax/detail/gameId=3280172816&summonerId=41913808&gameTime=1532226211,(Red Team),"Wukong,Trundle,Pyke,Xerath,Gangplank",(Blue Team)
"Gangplank,Shyvana,Katarina,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3252296727&summonerId=54692988&gameTime=1530001576,(Red Team),"Camille,Nidalee,Kled,Lucian,Alistar",(Blue Team)
"Taliyah,Ryze,Irelia,Soraka,Draven",http://www.op.gg/summoner/matches/ajax/detail/gameId=3280038925&summonerId=41913808&gameTime=1532197833,(Blue Team),"LeBlanc,Sejuani,Camille,Vladimir,Pyke",(Red Team)
"Poppy,Camille,Xerath,Yasuo,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3280538002&summonerId=41913808&gameTime=1532251590,(Blue Team),"Kled,Evelynn,Irelia,Orianna,Shen",(Red Team)
"Swain,Teemo,Maokai,Ezreal,Kassadin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251390814&summonerId=54692988&gameTime=1529911574,(Blue Team),"Cho'Gath,Annie,Karthus,Twisted Fate,Tristana",(Red Team)
"Ezreal,Xin Zhao,Katarina,Pyke,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3252309880&summonerId=54692988&gameTime=1530004010,(Blue Team),"Jax,Irelia,Ryze,Soraka,Swain",(Red Team)
"Aatrox,Graves,Katarina,Xayah,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3252292507&summonerId=54692988&gameTime=1529999961,(Blue Team),"Renekton,Xin Zhao,Lucian,Vladimir,Fiddlesticks",(Red Team)
"Gangplank,Nidalee,Swain,Irelia,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251350478&summonerId=54692988&gameTime=1529905646,(Blue Team),"Kled,Graves,Talon,Vladimir,Fiddlesticks",(Red Team)
"Aatrox,Graves,Aurelion Sol,Swain,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251328182&summonerId=54692988&gameTime=1529903967,(Red Team),"Kled,Nidalee,Talon,Ryze,Fiddlesticks",(Blue Team)
"Jax,Lee Sin,Aurelion Sol,Lucian,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251346399&summonerId=54692988&gameTime=1529910055,(Blue Team),"Dr. Mundo,Nidalee,Talon,Yasuo,Rakan",(Red Team)
"Dr. Mundo,Camille,Yasuo,Swain,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251233399&summonerId=54692988&gameTime=1529864409,(Red Team),"Darius,Xin Zhao,LeBlanc,Lucian,Poppy",(Blue Team)
"Gangplank,Nidalee,Kassadin,Lucian,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251157095&summonerId=54692988&gameTime=1529858483,(Blue Team),"Vladimir,Taliyah,Fizz,Ezreal,Rakan",(Red Team)
"Renekton,Master Yi,Taric,Lulu,Kennen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3250749021&summonerId=54692988&gameTime=1529830934,(Red Team),"Dr. Mundo,Xin Zhao,Aurelion Sol,Jax,Morgana",(Blue Team)
"Jayce,Nidalee,Irelia,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251216960&summonerId=54692988&gameTime=1529866449,(Blue Team),"Camille,Elise,Lissandra,Darius,Gragas",(Red Team)
"Yasuo,Pyke,Irelia,Nocturne,Vladimir",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251202225&summonerId=54692988&gameTime=1529861778,(Blue Team),"Draven,Aatrox,Braum,Tristana,Tahm Kench",(Red Team)
"Jax,Irelia,Pyke,Sejuani,Swain",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251071736&summonerId=54692988&gameTime=1529848555,(Red Team),"Shen,Ashe,Singed,Taliyah,Aatrox",(Blue Team)
"Master Yi,Taric,Karma,Swain,Bard",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251189400&summonerId=54692988&gameTime=1529860237,(Blue Team),"Kai'Sa,Singed,Alistar,Zoe,Xin Zhao",(Red Team)
"Renekton,Lee Sin,Yasuo,Lucian,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3250049178&summonerId=54692988&gameTime=1529774137,(Blue Team),"Darius,Xin Zhao,Irelia,Vladimir,Vel'Koz",(Red Team)
"Aatrox,Swain,Pyke,Twisted Fate,Graves",http://www.op.gg/summoner/matches/ajax/detail/gameId=3251016844&summonerId=54692988&gameTime=1529846870,(Blue Team),"Taliyah,Shen,Yasuo,Vel'Koz,Darius",(Red Team)
"Cho'Gath,Evelynn,Varus,Xayah,Zilean",http://www.op.gg/summoner/matches/ajax/detail/gameId=3297456502&summonerId=57541180&gameTime=1533491644,(Red Team),"Kennen,Xin Zhao,Irelia,Ezreal,Rakan",(Blue Team)
"Akali,Xin Zhao,Zoe,Kindred,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3297479510&summonerId=57541180&gameTime=1533494720,(Blue Team),"Gragas,Lee Sin,Kled,Swain,Shen",(Red Team)
"Fiddlesticks,Yasuo,Irelia,Rengar,Singed",http://www.op.gg/summoner/matches/ajax/detail/gameId=3249994522&summonerId=54692988&gameTime=1529765007,(Blue Team),"Morgana,Swain,Zoe,Xin Zhao,Aatrox",(Red Team)
"Renekton,Xin Zhao,Zoe,Xayah,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3297406637&summonerId=57541180&gameTime=1533487218,(Blue Team),"Jayce,Nocturne,Orianna,Jhin,Shen",(Red Team)
"Ashe,Nocturne,Zilean,Gangplank,Lissandra",http://www.op.gg/summoner/matches/ajax/detail/gameId=3297461149&summonerId=57541180&gameTime=1533489709,(Blue Team),"Trundle,Yasuo,Rakan,Vel'Koz,Gnar",(Red Team)
"Darius,Jax,Lissandra,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3296032705&summonerId=57541180&gameTime=1533401946,(Red Team),"Poppy,Taliyah,Akali,Swain,Shen",(Blue Team)
"Gnar,Gragas,LeBlanc,Draven,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3296095444&summonerId=57541180&gameTime=1533407795,(Blue Team),"Gangplank,Lee Sin,Yasuo,Jhin,Poppy",(Red Team)
"Jayce,Trundle,Lissandra,Akali,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3296082051&summonerId=57541180&gameTime=1533405696,(Blue Team),"Aatrox,Gragas,Fizz,Ezreal,Tahm Kench",(Red Team)
"Jayce,Kled,Akali,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3297411630&summonerId=57541180&gameTime=1533485092,(Blue Team),"Varus,Camille,Lulu,Poppy,Tahm Kench",(Red Team)
"Nidalee,Ezreal,Jayce,Ryze,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3297355663&summonerId=57541180&gameTime=1533483318,(Red Team),"Pyke,Renekton,Varus,Kindred,Kennen",(Blue Team)
"Kennen,Camille,Jayce,Kai'Sa,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3296008346&summonerId=57541180&gameTime=1533404004,(Blue Team),"Irelia,Gragas,Akali,Varus,Shen",(Red Team)
"Jayce,Shen,Kai'Sa,Vi,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3295914692&summonerId=57541180&gameTime=1533397735,(Blue Team),"Irelia,Ezreal,Lee Sin,Pyke,Orianna",(Red Team)
"Aatrox,Gragas,Talon,Kai'Sa,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3294632754&summonerId=57541180&gameTime=1533318376,(Blue Team),"Gangplank,Evelynn,Zoe,Draven,Shen",(Red Team)
"Akali,Lee Sin,Zoe,Ezreal,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3295967003&summonerId=57541180&gameTime=1533400320,(Blue Team),"Aatrox,Evelynn,Irelia,Swain,Gragas",(Red Team)
"Rumble,Rengar,Zoe,Ezreal,Janna",http://www.op.gg/summoner/matches/ajax/detail/gameId=3293726608&summonerId=57541180&gameTime=1533266809,(Red Team),"Akali,Camille,Vladimir,Ashe,LeBlanc",(Blue Team)
"Graves,Fizz,Pyke,Vayne,Jayce",http://www.op.gg/summoner/matches/ajax/detail/gameId=3294103360&summonerId=57541180&gameTime=1533289053,(Blue Team),"Dr. Mundo,Mordekaiser,Taliyah,Leona,Irelia",(Red Team)
"Tryndamere,Sejuani,Akali,Jhin,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3294576999&summonerId=57541180&gameTime=1533316028,(Red Team),"Quinn,Nidalee,Aatrox,Kai'Sa,Soraka",(Blue Team)
"Kennen,Kindred,Malzahar,Kai'Sa,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3294056211&summonerId=57541180&gameTime=1533286866,(Blue Team),"Quinn,Xin Zhao,Ryze,Ashe,Pyke",(Red Team)
"Camille,Nidalee,Twisted Fate,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3294011224&summonerId=57541180&gameTime=1533284773,(Blue Team),"Cho'Gath,Kindred,Karma,Caitlyn,Gragas",(Red Team)
"Irelia,Gragas,Yasuo,Dr. Mundo,Soraka",http://www.op.gg/summoner/matches/ajax/detail/gameId=3280045019&summonerId=41913808&gameTime=1532195244,(Blue Team),"Darius,Ashe,Morgana,Taliyah,Gnar",(Red Team)
"Brand,Akali,Aatrox,Kennen,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3293605816&summonerId=57541180&gameTime=1533235640,(Blue Team),"Yasuo,Lee Sin,Ahri,Vel'Koz,Gnar",(Red Team)
"Swain,Rakan,Olaf,Yasuo,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3278242712&summonerId=41913808&gameTime=1532084066,(Red Team),"Poppy,Karma,Shen,Lucian,Kindred",(Blue Team)
"Kennen,Rakan,Kai'Sa,LeBlanc,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3278574471&summonerId=41913808&gameTime=1532093558,(Blue Team),"Lucian,Yasuo,Pyke,Kindred,Irelia",(Red Team)
"Renekton,Gragas,Lucian,Mordekaiser,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3280041137&summonerId=41913808&gameTime=1532193348,(Blue Team),"Aatrox,Jarvan IV,Galio,Karthus,Alistar",(Red Team)
"Gragas,Graves,Ryze,Akali,Zac",http://www.op.gg/summoner/matches/ajax/detail/gameId=3292825403&summonerId=57541180&gameTime=1533204026,(Blue Team),"Darius,Camille,Karthus,Xayah,Rakan",(Red Team)
"Gragas,Rek'Sai,Syndra,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3278095539&summonerId=41913808&gameTime=1532081702,(Blue Team),"Darius,Xin Zhao,Ryze,Miss Fortune,Morgana",(Red Team)
"Jax,Syndra,Kindred,Ezreal,Janna",http://www.op.gg/summoner/matches/ajax/detail/gameId=3278562919&summonerId=41913808&gameTime=1532091352,(Red Team),"Lulu,Graves,Camille,Yasuo,Orianna",(Blue Team)
"Jayce,Nocturne,LeBlanc,Fiddlesticks,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3277863384&summonerId=41913808&gameTime=1532061515,(Blue Team),"Singed,Nidalee,Irelia,Xayah,Rakan",(Red Team)
"Rumble,Kha'Zix,Yasuo,Irelia,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3278008914&summonerId=41913808&gameTime=1532074067,(Blue Team),"Darius,Nidalee,Jayce,Draven,Morgana",(Red Team)
"Rakan,Swain,Aatrox,Xin Zhao,Kled",http://www.op.gg/summoner/matches/ajax/detail/gameId=3278065703&summonerId=41913808&gameTime=1532076504,(Blue Team),"Kindred,Jayce,Janna,Lucian,Kennen",(Red Team)
"Olaf,Caitlyn,Fiddlesticks,Fizz,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3277693807&summonerId=41913808&gameTime=1532023002,(Blue Team),"Syndra,Morgana,Varus,Camille,Lee Sin",(Red Team)
"Irelia,Elise,LeBlanc,Lucian,Leona",http://www.op.gg/summoner/matches/ajax/detail/gameId=3278080816&summonerId=41913808&gameTime=1532078481,(Blue Team),"Gangplank,Kindred,Ryze,Draven,Soraka",(Red Team)
"Leona,Camille,Gnar,Galio,Vladimir",http://www.op.gg/summoner/matches/ajax/detail/gameId=3277829358&summonerId=41913808&gameTime=1532057480,(Red Team),"Trundle,Rakan,Irelia,Darius,LeBlanc",(Blue Team)
"Kled,Nidalee,Jayce,Orianna,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3277715157&summonerId=41913808&gameTime=1532025014,(Red Team),"Rumble,Kindred,Zed,Swain,Gragas",(Blue Team)
"Camille,Ekko,Darius,Draven,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3277690648&summonerId=41913808&gameTime=1532021223,(Blue Team),"Swain,Lee Sin,Galio,Xayah,Gragas",(Red Team)
"Gragas,Lucian,Darius,Taliyah,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3277509937&summonerId=41913808&gameTime=1532007816,(Red Team),"Kled,Rakan,Swain,Camille,Gangplank",(Blue Team)
"Ryze,Taliyah,Darius,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3277613659&summonerId=41913808&gameTime=1532012669,(Blue Team),"Gangplank,Kindred,Galio,Lucian,Rakan",(Red Team)
"Darius,Taliyah,Lissandra,Vladimir,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3277589685&summonerId=41913808&gameTime=1532015069,(Blue Team),"Kled,Evelynn,LeBlanc,Lucian,Rakan",(Red Team)
"Nidalee,Alistar,Aatrox,Renekton,Yasuo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3277554481&summonerId=41913808&gameTime=1532009158,(Red Team),"Kled,Kindred,Lissandra,Shen,Ezreal",(Blue Team)
"Swain,Xin Zhao,Zoe,Aatrox,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3249613441&summonerId=54692988&gameTime=1529744531,(Red Team),"Poppy,Nidalee,LeBlanc,Lucian,Alistar",(Blue Team)
"Graves,Yasuo,Pyke,Ekko,Jax",http://www.op.gg/summoner/matches/ajax/detail/gameId=3249901156&summonerId=54692988&gameTime=1529760615,(Blue Team),"Taliyah,Irelia,Camille,Swain,Vladimir",(Red Team)
"Nocturne,Aatrox,Ezreal,Swain,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3249566361&summonerId=54692988&gameTime=1529741408,(Red Team),"Lissandra,Soraka,Camille,Vladimir,Jax",(Blue Team)
"Kindred,Shen,Syndra,Vladimir,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3277558635&summonerId=41913808&gameTime=1532010998,(Blue Team),"Gangplank,Swain,Anivia,Nidalee,Pyke",(Red Team)
"Singed,Graves,Katarina,Lucian,Fiddlesticks",http://www.op.gg/summoner/matches/ajax/detail/gameId=3248216304&summonerId=54692988&gameTime=1529604280,(Blue Team),"Jax,Camille,Zoe,Ezreal,Soraka",(Red Team)
"Kai'Sa,Talon,Graves,Fiddlesticks,Irelia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3248252691&summonerId=54692988&gameTime=1529601598,(Red Team),"Rakan,Yasuo,Shyvana,Ryze,Swain",(Blue Team)
"Zoe,Camille,Yasuo,Gangplank,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3249944565&summonerId=54692988&gameTime=1529762532,(Red Team),"Irelia,Lee Sin,Kalista,Rumble,Alistar",(Blue Team)
"Dr. Mundo,Ezreal,Yasuo,Nocturne,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3277674684&summonerId=41913808&gameTime=1532017956,(Blue Team),"Zed,Poppy,Orianna,Sejuani,Morgana",(Red Team)
"Aatrox,Jax,Zoe,Ezreal,Fiddlesticks",http://www.op.gg/summoner/matches/ajax/detail/gameId=3248138804&summonerId=54692988&gameTime=1529594817,(Blue Team),"Dr. Mundo,Xin Zhao,Irelia,Vladimir,Morgana",(Red Team)
"Jayce,Nocturne,Irelia,Xayah,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3248123596&summonerId=54692988&gameTime=1529593080,(Red Team),"Ornn,Camille,Swain,Lucian,Pyke",(Blue Team)
"Aatrox,Nidalee,Irelia,Yasuo,Nautilus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3248174276&summonerId=54692988&gameTime=1529597165,(Blue Team),"Kled,Nocturne,Dr. Mundo,Vladimir,Fiddlesticks",(Red Team)
"Jayce,Graves,Ryze,Swain,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3247570260&summonerId=54692988&gameTime=1529572659,(Red Team),"Kennen,Nocturne,Yasuo,Heimerdinger,Nautilus",(Blue Team)
"Jax,Nocturne,Swain,Yasuo,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3247564238&summonerId=54692988&gameTime=1529569731,(Blue Team),"Aatrox,Xin Zhao,Vladimir,Heimerdinger,Rakan",(Red Team)
"Camille,Rumble,Talon,Swain,Leona",http://www.op.gg/summoner/matches/ajax/detail/gameId=3248981001&summonerId=54692988&gameTime=1529694215,(Red Team),"Ryze,Xin Zhao,Katarina,Kennen,Rakan",(Blue Team)
"Darius,Lee Sin,Swain,Lucian,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3247756333&summonerId=54692988&gameTime=1529587369,(Red Team),"Renekton,Nocturne,Taliyah,Vladimir,Pyke",(Blue Team)
"Kai'Sa,Karthus,Nunu & Willump,Rakan,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3248015339&summonerId=54692988&gameTime=1529589939,(Blue Team),"Ryze,Pyke,Camille,Vladimir,Draven",(Red Team)
"Syndra,Xin Zhao,Yasuo,Dr. Mundo,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3247352807&summonerId=54692988&gameTime=1529518667,(Red Team),"Ryze,Morgana,Talon,Darius,Taliyah",(Blue Team)
"Jax,Graves,Zoe,Vladimir,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231805087&summonerId=54692988&gameTime=1528282860,(Red Team),"Camille,Lee Sin,Ryze,Yasuo,Pyke",(Blue Team)
"Graves,Talon,Alistar,Swain,Yasuo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3248178832&summonerId=54692988&gameTime=1529600129,(Red Team),"Ornn,Rakan,Elise,Vladimir,Renekton",(Blue Team)
"Kai'Sa,Camille,Quinn,Shen,Evelynn",http://www.op.gg/summoner/matches/ajax/detail/gameId=3292440284&summonerId=57541180&gameTime=1533147711,(Blue Team),"Yasuo,Xayah,Braum,Taliyah,Akali",(Red Team)
"Kennen,Jax,Kassadin,Kai'Sa,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3292397030&summonerId=57541180&gameTime=1533146881,(Red Team),"Camille,Sejuani,Zoe,Miss Fortune,Tahm Kench",(Blue Team)
"Pyke,Taric,Master Yi,Lucian,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231673597&summonerId=54692988&gameTime=1528276898,(Blue Team),"Ashe,Fiddlesticks,Camille,Braum,Olaf",(Red Team)
"Yasuo,Taliyah,Twisted Fate,Ezreal,Fiddlesticks",http://www.op.gg/summoner/matches/ajax/detail/gameId=3292402668&summonerId=57541180&gameTime=1533144119,(Blue Team),"Gnar,Gragas,Orianna,Xayah,Rakan",(Red Team)
"Tahm Kench,Poppy,Zoe,Aatrox,Elise",http://www.op.gg/summoner/matches/ajax/detail/gameId=3292323413&summonerId=57541180&gameTime=1533139856,(Blue Team),"Yasuo,Camille,Teemo,Shen,Jhin",(Red Team)
"Gnar,Sejuani,Kassadin,Teemo,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3292731347&summonerId=57541180&gameTime=1533195386,(Red Team),"Camille,Trundle,Katarina,Kai'Sa,Gragas",(Blue Team)
"Darius,Xin Zhao,Twisted Fate,Akali,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3292317849&summonerId=57541180&gameTime=1533137656,(Blue Team),"Camille,Lee Sin,Fizz,Ezreal,Shen",(Red Team)
"Camille,Taric,Soraka,Master Yi,Lucian",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231742552&summonerId=54692988&gameTime=1528279132,(Blue Team),"Pyke,Lulu,Darius,Xin Zhao,Kai'Sa",(Red Team)
"Renekton,Nidalee,Orianna,Quinn,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3292348227&summonerId=57541180&gameTime=1533141552,(Blue Team),"Aatrox,Evelynn,Zoe,Ezreal,Tahm Kench",(Red Team)
"Poppy,Graves,Talon,Akali,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3291407035&summonerId=57541180&gameTime=1533095244,(Blue Team),"Kennen,Lee Sin,Irelia,Ezreal,Shen",(Red Team)
"Nidalee,Aatrox,Rakan,Draven,Jax",http://www.op.gg/summoner/matches/ajax/detail/gameId=3289022032&summonerId=57541180&gameTime=1532889985,(Blue Team),"Irelia,Taliyah,Shen,Camille,Zoe",(Red Team)
"Aatrox,Graves,Orianna,Kai'Sa,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3289126898&summonerId=57541180&gameTime=1532922710,(Blue Team),"Fiora,Gragas,Zoe,Kog'Maw,Tahm Kench",(Red Team)
"Varus,Zoe,Morgana,Garen,Lee Sin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3288984959&summonerId=57541180&gameTime=1532884981,(Blue Team),"Aatrox,Pantheon,Orianna,Yasuo,Soraka",(Red Team)
"Kai'Sa,Pantheon,Rakan,Syndra,Garen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3288919823&summonerId=57541180&gameTime=1532882659,(Blue Team),"Jax,Pyke,Jayce,Orianna,Ryze",(Red Team)
"Rumble,Kindred,Orianna,Xayah,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3288912793&summonerId=57541180&gameTime=1532879816,(Blue Team),"Kled,Taliyah,Zed,Jhin,Brand",(Red Team)
"Shen,Kai'Sa,Xin Zhao,Irelia,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3287760247&summonerId=57541180&gameTime=1532802661,(Blue Team),"Rengar,Morgana,Poppy,Tryndamere,Fiddlesticks",(Red Team)
"Urgot,Rengar,Karma,Vayne,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3287754586&summonerId=57541180&gameTime=1532800152,(Red Team),"Lissandra,Kindred,Orianna,Ezreal,Pyke",(Blue Team)
"Ryze,Camille,Katarina,Akali,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3291567554&summonerId=57541180&gameTime=1533108009,(Red Team),"Kennen,Graves,Irelia,Heimerdinger,Tahm Kench",(Blue Team)
"Yasuo,Taric,Pyke,Master Yi,Irelia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3231749634&summonerId=54692988&gameTime=1528280740,(Blue Team),"Vladimir,Xin Zhao,Lucian,Alistar,Lissandra",(Red Team)
"Xin Zhao,Jayce,Aatrox,Zoe,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3287704290&summonerId=57541180&gameTime=1532795692,(Blue Team),"Lee Sin,Orianna,Kai'Sa,Gragas,Gangplank",(Red Team)
"Aatrox,Xin Zhao,Yasuo,Talon,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3287708659&summonerId=57541180&gameTime=1532797968,(Blue Team),"Camille,Nocturne,Ryze,Kai'Sa,Tahm Kench",(Red Team)
"Vayne,Zoe,Kha'Zix,Shen,Gnar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3288979212&summonerId=57541180&gameTime=1532887318,(Blue Team),"Orianna,Pyke,Pantheon,Ezreal,Camille",(Red Team)
