url,two,one,oneTeam,result,twoTeam
http://www.op.gg/summoner/matches/ajax/detail/gameId=3249434518&summonerId=56921556&gameTime=1529730061,(Blue Team),(Red Team),"Zed,Ezreal,Rumble,Alistar,Lee Sin",Defeat,"Jayce,Mordekaiser,Taric,Camille,Ryze"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3248887412&summonerId=56921556&gameTime=1529686200,(Red Team),(Blue Team),"Ezreal,Soraka,Nidalee,Zoe,Malphite",Victory,"Graves,Fiddlesticks,Vladimir,LeBlanc,Aatrox"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3259651592&summonerId=25260179&gameTime=1530550458,(Red Team),(Blue Team),"Renekton,Camille,Yasuo,Ezreal,Pyke",Victory,"Kled,Graves,LeBlanc,Swain,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3248573850&summonerId=56921556&gameTime=1529665604,(Blue Team),(Red Team),"Gangplank,Master Yi,Taric,Ezreal,Rakan",Victory,"Irelia,Lee Sin,LeBlanc,Kai'Sa,Nami"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3248891680&summonerId=56921556&gameTime=1529684550,(Red Team),(Blue Team),"Kai'Sa,Alistar,Camille,Kled,Yasuo",Victory,"Xin Zhao,Tahm Kench,Irelia,Lucian,Cho'Gath"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3248518359&summonerId=56921556&gameTime=1529662422,(Blue Team),(Red Team),"Ezreal,Taliyah,Soraka,Aatrox,Karthus",Defeat,"Ivern,Morgana,Rengar,Kai'Sa,Vladimir"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3248823402&summonerId=56921556&gameTime=1529682577,(Red Team),(Blue Team),"Renekton,Lee Sin,Twisted Fate,Ryze,Morgana",Defeat,"Lissandra,Nocturne,Vladimir,Ezreal,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3248410523&summonerId=56921556&gameTime=1529648878,(Blue Team),(Red Team),"Jarvan IV,Ezreal,Zoe,Kennen,Sion",Victory,"Alistar,LeBlanc,Graves,Lucian,Gangplank"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3248553728&summonerId=56921556&gameTime=1529661182,(Blue Team),(Red Team),"Xayah,Rakan,Darius,Xin Zhao,Karthus",Victory,"Shen,Camille,Ezreal,Fiddlesticks,LeBlanc"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3293724508&summonerId=56951349&gameTime=1533266299,(Blue Team),(Red Team),"Kennen,Graves,Akali,Ezreal,Fiddlesticks",Victory,"Jayce,Evelynn,Talon,Lucian,Tahm Kench"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3289412563&summonerId=56951349&gameTime=1532943869,(Blue Team),(Red Team),"Yasuo,Kled,Rakan,Xin Zhao,Orianna",Victory,"Aatrox,Mordekaiser,Elise,Vladimir,Karma"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3287729643&summonerId=56951349&gameTime=1532802493,(Red Team),(Blue Team),"Garen,Galio,Trundle,Camille,Orianna",Victory,"Nocturne,Kassadin,Aatrox,Alistar,Ezreal"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3287753939&summonerId=56951349&gameTime=1532799893,(Blue Team),(Red Team),"Camille,Taliyah,Irelia,Ezreal,Shen",Defeat,"Renekton,Lee Sin,LeBlanc,Ashe,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3287708659&summonerId=56951349&gameTime=1532797968,(Blue Team),(Red Team),"Aatrox,Xin Zhao,Yasuo,Talon,Shen",Defeat,"Camille,Nocturne,Ryze,Kai'Sa,Tahm Kench"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3287616424&summonerId=56951349&gameTime=1532793811,(Blue Team),(Red Team),"Rakan,Yasuo,Irelia,Xayah,Jayce",Victory,"Kindred,Ezreal,Zoe,Kennen,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3287695084&summonerId=56951349&gameTime=1532795791,(Blue Team),(Red Team),"Alistar,Lee Sin,Yasuo,Malphite,Vel'Koz",Victory,"Poppy,Nocturne,Varus,Tahm Kench,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3286491718&summonerId=56951349&gameTime=1532715270,(Blue Team),(Red Team),"Ryze,Xin Zhao,LeBlanc,Vladimir,Shen",Victory,"Gragas,Taliyah,Aatrox,Gangplank,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3285480407&summonerId=56951349&gameTime=1532663180,(Blue Team),(Red Team),"Nidalee,Yasuo,Alistar,Pyke,Darius",Victory,"Xayah,Twisted Fate,Aatrox,Lee Sin,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3286457810&summonerId=56951349&gameTime=1532712825,(Blue Team),(Red Team),"Taliyah,Rengar,Aatrox,Ryze,Pyke",Victory,"Gragas,Rakan,Varus,Camille,LeBlanc"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3293587791&summonerId=56951349&gameTime=1533235751,(Blue Team),(Red Team),"Ornn,Ornn,Ornn,Ornn,Ornn",Defeat,"Aurelion Sol,Aurelion Sol,Aurelion Sol,Aurelion Sol,Aurelion Sol"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3294586611&summonerId=56951349&gameTime=1533315647,(Red Team),(Blue Team),"Kai'Sa,Nocturne,Rumble,Irelia,Morgana",Defeat,"Lee Sin,Alistar,Gragas,Zoe,Tristana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3283133672&summonerId=56951349&gameTime=1532451100,(Blue Team),(Red Team),"Jayce,Gragas,Yasuo,Orianna,Fiddlesticks",Defeat,"Irelia,Camille,Zoe,Vladimir,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3284245408&summonerId=56951349&gameTime=1532545525,(Red Team),(Blue Team),"Gangplank,Jarvan IV,Galio,Ezreal,Nami",Defeat,"Swain,Gragas,Orianna,Xayah,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3283127727&summonerId=56951349&gameTime=1532453180,(Red Team),(Blue Team),"Yasuo,Xin Zhao,Pyke,Aatrox,Karthus",Defeat,"Kindred,Ezreal,Zoe,Darius,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3283111706&summonerId=56951349&gameTime=1532449417,(Red Team),(Blue Team),"Morgana,Varus,Taliyah,Dr. Mundo,LeBlanc",Defeat,"Kindred,Ornn,Ryze,Rakan,Lee Sin"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277646158&summonerId=56951349&gameTime=1532018072,(Red Team),(Blue Team),"LeBlanc,Kindred,Orianna,Taliyah,Aatrox",Victory,"Lee Sin,Zed,Gragas,Anivia,Camille"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277679693&summonerId=56951349&gameTime=1532020618,(Blue Team),(Red Team),"Darius,Evelynn,Yasuo,Ashe,Alistar",Defeat,"Riven,Taliyah,Irelia,Kai'Sa,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277712425&summonerId=56951349&gameTime=1532022566,(Blue Team),(Red Team),"Jayce,Xin Zhao,Zoe,Galio,Morgana",Defeat,"Darius,Kindred,Vladimir,Zyra,Karma"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3255823744&summonerId=25260179&gameTime=1530299657,(Red Team),(Blue Team),"Dr. Mundo,Gragas,Katarina,Swain,Nami",Victory,"Aatrox,Lee Sin,Ryze,Irelia,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3255848168&summonerId=25260179&gameTime=1530303359,(Blue Team),(Red Team),"Aatrox,Olaf,Lulu,Lucian,Pyke",Victory,"Fiora,Camille,Fizz,Lissandra,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3255782935&summonerId=25260179&gameTime=1530293893,(Red Team),(Blue Team),"Wukong,Riven,Jhin,Cassiopeia,Corki",Defeat,"Janna,Kled,Maokai,Akali,Shaco"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3255117044&summonerId=25260179&gameTime=1530263371,(Blue Team),(Red Team),"Dr. Mundo,Kindred,LeBlanc,Lucian,Alistar",Defeat,"Teemo,Nidalee,Ryze,Yasuo,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3255151022&summonerId=25260179&gameTime=1530261130,(Blue Team),(Red Team),"Lucian,Lulu,Camille,Alistar,Singed",Defeat,"Tahm Kench,Kled,Nocturne,Ezreal,Karma"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3254967715&summonerId=25260179&gameTime=1530252333,(Blue Team),(Red Team),"Miss Fortune,Master Yi,Leona,Wukong,Shyvana",Victory,"Yorick,Maokai,Syndra,Rammus,Tryndamere"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3285446811&summonerId=56951349&gameTime=1532661129,(Red Team),(Blue Team),"Gragas,Kindred,Ryze,Orianna,Thresh",Victory,"Aatrox,Lee Sin,Yasuo,Lucian,Karma"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3255064385&summonerId=25260179&gameTime=1530259337,(Blue Team),(Red Team),"Warwick,Jayce,Gragas,Irelia,Soraka",Victory,"Vladimir,Rengar,Orianna,Fiddlesticks,Poppy"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3255002254&summonerId=25260179&gameTime=1530250438,(Blue Team),(Red Team),"Camille,Lulu,Vladimir,Lucian,Aatrox",Victory,"Soraka,Nidalee,Jax,Kassadin,Irelia"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3254810342&summonerId=25260179&gameTime=1530211297,(Blue Team),(Red Team),"Poppy,Gragas,Vladimir,Yasuo,Pyke",Victory,"Camille,Sejuani,LeBlanc,Ezreal,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3254804768&summonerId=25260179&gameTime=1530208274,(Blue Team),(Red Team),"Ryze,Taliyah,Lissandra,Lucian,Tahm Kench",Victory,"Swain,Graves,Fizz,Vladimir,Fiddlesticks"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3254761818&summonerId=25260179&gameTime=1530206251,(Blue Team),(Red Team),"Dr. Mundo,Taliyah,Vladimir,Tristana,Braum",Defeat,"Shen,Lee Sin,Yasuo,Kalista,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3254823961&summonerId=25260179&gameTime=1530213710,(Blue Team),(Red Team),"Bard,Viktor,Thresh,Lucian,Evelynn",Defeat,"LeBlanc,Annie,Darius,Teemo,Elise"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3254747965&summonerId=25260179&gameTime=1530204209,(Blue Team),(Red Team),"Zoe,Shen,Vladimir,Gragas,Malphite",Victory,"Kindred,LeBlanc,Tahm Kench,Yasuo,Ezreal"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3254610198&summonerId=25260179&gameTime=1530196962,(Red Team),(Blue Team),"Lissandra,Xayah,Rakan,Irelia,Morgana",Victory,"Darius,Camille,Yasuo,Annie,Brand"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3254057438&summonerId=25260179&gameTime=1530183468,(Red Team),(Blue Team),"Dr. Mundo,Gragas,LeBlanc,Yasuo,Pyke",Defeat,"Ryze,Xin Zhao,Aurelion Sol,Lucian,Taliyah"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3254690292&summonerId=25260179&gameTime=1530198681,(Blue Team),(Red Team),"Rakan,Xayah,Tahm Kench,Darius,Rumble",Victory,"Ezreal,Taliyah,Talon,Ryze,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3253992001&summonerId=25260179&gameTime=1530177332,(Red Team),(Blue Team),"Kled,Varus,Lee Sin,Garen,Ivern",Defeat,"Vladimir,Graves,Kassadin,Dr. Mundo,Jax"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247764403&summonerId=56921556&gameTime=1529586123,(Blue Team),(Red Team),"Darius,Shen,Dr. Mundo,Kai'Sa,Nocturne",Defeat,"Ryze,Alistar,Ornn,Yasuo,Trundle"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247719848&summonerId=56921556&gameTime=1529584575,(Blue Team),(Red Team),"Yasuo,Rakan,Fizz,Sion,Lee Sin",Victory,"Malphite,Zoe,Alistar,Aatrox,Xin Zhao"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3254070438&summonerId=25260179&gameTime=1530180330,(Blue Team),(Red Team),"Karma,Poppy,Varus,Leona,Kassadin",Defeat,"Pyke,Sivir,Evelynn,Amumu,Azir"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3254677544&summonerId=25260179&gameTime=1530201038,(Red Team),(Blue Team),"Gangplank,Gragas,Ryze,Rakan,Lulu",Defeat,"Fiddlesticks,Zoe,Jayce,Vladimir,Yorick"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247706142&summonerId=56921556&gameTime=1529583102,(Blue Team),(Red Team),"Warwick,Darius,Soraka,Vladimir,Lee Sin",Defeat,"Swain,Ryze,Nami,Camille,Renekton"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247665154&summonerId=56921556&gameTime=1529579752,(Red Team),(Blue Team),"Irelia,Shen,Renekton,Nunu & Willump,Karthus",Defeat,"Warwick,Vladimir,Soraka,Zoe,Lee Sin"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247587090&summonerId=56921556&gameTime=1529575417,(Blue Team),(Red Team),"Rengar,Ivern,Swain,Yasuo,Rakan",Defeat,"Ornn,Graves,Kled,Renekton,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247701003&summonerId=56921556&gameTime=1529581686,(Blue Team),(Red Team),"Fiora,Nocturne,Zoe,Irelia,Morgana",Defeat,"Warwick,Lee Sin,Twisted Fate,Lucian,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247641575&summonerId=56921556&gameTime=1529577393,(Blue Team),(Red Team),"Graves,Kai'Sa,Swain,Alistar,Ryze",Victory,"Lucian,Pyke,Yasuo,Nidalee,Camille"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247525037&summonerId=56921556&gameTime=1529569105,(Blue Team),(Red Team),"Swain,Camille,Jax,Talon,Alistar",Defeat,"Rakan,Taliyah,Fiora,Ryze,Lucian"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247538311&summonerId=56921556&gameTime=1529570657,(Blue Team),(Red Team),"Xin Zhao,Talon,Draven,Jax,Alistar",Victory,"Jayce,Camille,Shen,Fizz,Annie"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247573739&summonerId=56921556&gameTime=1529573503,(Blue Team),(Red Team),"Swain,Fiddlesticks,Xin Zhao,Aurelion Sol,Dr. Mundo",Victory,"Vladimir,Graves,Aatrox,Irelia,Leona"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247504867&summonerId=56921556&gameTime=1529563678,(Blue Team),(Red Team),"Singed,Xin Zhao,Talon,Ryze,Soraka",Defeat,"Vladimir,Graves,Cassiopeia,Ziggs,Leona"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247286498&summonerId=56921556&gameTime=1529514157,(Red Team),(Blue Team),"Sion,Nocturne,Yasuo,Swain,Fiddlesticks",Defeat,"Aatrox,Graves,Vladimir,Kai'Sa,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247267442&summonerId=56921556&gameTime=1529508457,(Blue Team),(Red Team),"Swain,Taliyah,Xin Zhao,Rumble,Lulu",Victory,"Singed,Kai'Sa,Graves,Katarina,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247290090&summonerId=56921556&gameTime=1529509916,(Red Team),(Blue Team),"Jayce,Vladimir,Darius,Morgana,Camille",Defeat,"Heimerdinger,Nocturne,Alistar,Ryze,Anivia"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3245488718&summonerId=56921556&gameTime=1529346126,(Red Team),(Blue Team),"Darius,Nunu & Willump,Fizz,Brand,Taliyah",Defeat,"Aatrox,Nidalee,Irelia,Karthus,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3247302896&summonerId=56921556&gameTime=1529511788,(Blue Team),(Red Team),"Sion,Graves,Braum,Swain,Fiddlesticks",Victory,"Aatrox,Taliyah,Zoe,Ryze,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3246309328&summonerId=56921556&gameTime=1529423898,(Blue Team),(Red Team),"Taliyah,Ryze,Soraka,Irelia,Aatrox",Defeat,"Jax,Nidalee,Lucian,Pyke,Lissandra"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3255202711&summonerId=25260179&gameTime=1530264580,(Red Team),(Blue Team),"LeBlanc,Irelia,Blitzcrank,Fiddlesticks,Karma",Defeat,"Skarner,Zed,Syndra,Varus,Nocturne"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3245155689&summonerId=56921556&gameTime=1529314355,(Red Team),(Blue Team),"Vladimir,Taliyah,Zoe,Xayah,Alistar",Victory,"Kled,Lee Sin,Twisted Fate,Yasuo,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3236391329&summonerId=64250795&gameTime=1528611432,(Blue Team),(Red Team),"Aatrox,Trundle,Zoe,Irelia,Pyke",Defeat,"Singed,Olaf,Kled,Yasuo,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3236441987&summonerId=64250795&gameTime=1528613807,(Blue Team),(Red Team),"Braum,Vladimir,Aurelion Sol,Dr. Mundo,Trundle",Victory,"Mordekaiser,Xin Zhao,Poppy,Ekko,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3236104262&summonerId=64250795&gameTime=1528606443,(Blue Team),(Red Team),"Yasuo,Alistar,Nidalee,Kai'Sa,Darius",Defeat,"Gnar,Morgana,Lissandra,Ezreal,Taliyah"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3236313284&summonerId=64250795&gameTime=1528608404,(Blue Team),(Red Team),"Fiddlesticks,Trundle,Aatrox,Vladimir,Aurelion Sol",Defeat,"Pyke,Kayn,Malzahar,Darius,Cho'Gath"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3245485584&summonerId=56921556&gameTime=1529342852,(Blue Team),(Red Team),"Poppy,Vladimir,Irelia,Morgana,Nocturne",Defeat,"Alistar,Zoe,Xin Zhao,Ryze,Tryndamere"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235749863&summonerId=64250795&gameTime=1528569893,(Blue Team),(Red Team),"Aatrox,Jax,Ryze,Yasuo,Galio",Victory,"Gangplank,Camille,Vel'Koz,Ezreal,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235714276&summonerId=64250795&gameTime=1528564124,(Red Team),(Blue Team),"Nocturne,Morgana,Karma,Lucian,Irelia",Defeat,"Kha'Zix,Jax,Braum,Swain,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3245129353&summonerId=56921556&gameTime=1529311310,(Blue Team),(Red Team),"Aatrox,Graves,Yasuo,Swain,Pyke",Defeat,"Darius,Nidalee,Zoe,Lucian,Soraka"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235751249&summonerId=64250795&gameTime=1528566314,(Blue Team),(Red Team),"Lucian,Taliyah,Lulu,Irelia,Braum",Victory,"Renekton,Graves,Ryze,Vladimir,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235662698&summonerId=64250795&gameTime=1528560054,(Red Team),(Blue Team),"Graves,Malphite,Tahm Kench,Vayne,Lulu",Defeat,"Alistar,Darius,Yasuo,Lee Sin,Zoe"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235688531&summonerId=64250795&gameTime=1528562045,(Blue Team),(Red Team),"Lucian,Graves,Malphite,Swain,Braum",Victory,"Ornn,Xin Zhao,Ryze,Ziggs,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235776531&summonerId=64250795&gameTime=1528567590,(Red Team),(Blue Team),"Xin Zhao,Pyke,Singed,Vladimir,Yasuo",Defeat,"Braum,Graves,Jax,Alistar,Gangplank"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235614202&summonerId=64250795&gameTime=1528558725,(Blue Team),(Red Team),"Vladimir,Jax,Zoe,Ezreal,Tahm Kench",Victory,"Ryze,Xin Zhao,Lucian,Draven,Thresh"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235374454&summonerId=64250795&gameTime=1528547163,(Blue Team),(Red Team),"Poppy,Xin Zhao,Veigar,Kai'Sa,Pyke",Defeat,"Vladimir,Nocturne,Lulu,Draven,Thresh"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235556741&summonerId=64250795&gameTime=1528556604,(Blue Team),(Red Team),"Gangplank,Nocturne,Lissandra,Kai'Sa,Lulu",Victory,"Vladimir,Camille,Cassiopeia,Lucian,Janna"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235314468&summonerId=64250795&gameTime=1528544793,(Blue Team),(Red Team),"Camille,Nocturne,Lissandra,Lucian,Braum",Defeat,"Vladimir,Lee Sin,Cassiopeia,Yasuo,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235228359&summonerId=64250795&gameTime=1528540420,(Red Team),(Blue Team),"Yasuo,Jax,Cassiopeia,Kennen,Pyke",Defeat,"Camille,Gragas,Zoe,Kai'Sa,Ryze"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235425433&summonerId=64250795&gameTime=1528549246,(Red Team),(Blue Team),"Fiora,Camille,Ryze,Vladimir,Rakan",Victory,"Aatrox,Poppy,Kai'Sa,Graves,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235275103&summonerId=64250795&gameTime=1528542848,(Red Team),(Blue Team),"Nocturne,Zoe,Jax,Darius,Rakan",Defeat,"Morgana,Vladimir,Irelia,Nidalee,Camille"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3235170109&summonerId=64250795&gameTime=1528534889,(Blue Team),(Red Team),"Graves,Ornn,Fiddlesticks,Volibear,Vladimir",Victory,"Lucian,Rumble,Pyke,Zoe,Jax"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3234717103&summonerId=64250795&gameTime=1528526756,(Red Team),(Blue Team),"Pantheon,Nocturne,Zoe,Kog'Maw,Lulu",Defeat,"Aatrox,Xin Zhao,Ryze,Irelia,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3253830287&summonerId=25260179&gameTime=1530164888,(Red Team),(Blue Team),"Anivia,Gragas,Pyke,Yasuo,Camille",Defeat,"Dr. Mundo,Swain,Sejuani,Talon,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3253629886&summonerId=25260179&gameTime=1530127536,(Red Team),(Blue Team),"Vladimir,Syndra,Elise,Brand,Camille",Defeat,"Varus,Pantheon,Tryndamere,Malphite,Veigar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3234682363&summonerId=64250795&gameTime=1528524359,(Red Team),(Blue Team),"Lucian,Fiddlesticks,Ryze,Camille,Poppy",Defeat,"Master Yi,Aatrox,Taric,Vladimir,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3253803629&summonerId=25260179&gameTime=1530159637,(Blue Team),(Red Team),"Sivir,Tryndamere,Renekton,Jax,Vel'Koz",Defeat,"Lee Sin,Kog'Maw,Nasus,Heimerdinger,Caitlyn"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3253636994&summonerId=25260179&gameTime=1530124989,(Red Team),(Blue Team),"Ahri,Kayn,Heimerdinger,Pantheon,Jinx",Defeat,"Vi,Jarvan IV,Karma,Zed,Warwick"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3253796997&summonerId=25260179&gameTime=1530162710,(Red Team),(Blue Team),"Fiddlesticks,Lucian,Gragas,Talon,Swain",Defeat,"Rumble,Taliyah,Gnar,Irelia,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3253661895&summonerId=25260179&gameTime=1530123069,(Blue Team),(Red Team),"Kennen,Kindred,Lissandra,Yasuo,Nautilus",Defeat,"Galio,Nocturne,Fizz,Jayce,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3253648397&summonerId=25260179&gameTime=1530126203,(Red Team),(Blue Team),"Heimerdinger,Xayah,Gangplank,Master Yi,Alistar",Defeat,"Rek'Sai,Thresh,Ornn,Morgana,Aatrox"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3253538513&summonerId=25260179&gameTime=1530114681,(Blue Team),(Red Team),"Kled,Camille,Twisted Fate,Ezreal,Rakan",Victory,"Fiora,Jarvan IV,Sion,Morgana,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3253586121&summonerId=25260179&gameTime=1530119822,(Red Team),(Blue Team),"Lucian,Sejuani,Zoe,Irelia,Gragas",Victory,"Jayce,Taliyah,Syndra,Swain,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3253508751&summonerId=25260179&gameTime=1530107438,(Blue Team),(Red Team),"Renekton,Kindred,Zoe,Lissandra,Gragas",Defeat,"Vladimir,LeBlanc,Camille,Lee Sin,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3253523070&summonerId=25260179&gameTime=1530109479,(Red Team),(Blue Team),"Dr. Mundo,Lee Sin,LeBlanc,Xayah,Rakan",Victory,"Jayce,Camille,Swain,Zoe,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3252706891&summonerId=25260179&gameTime=1530036410,(Blue Team),(Red Team),"Pyke,Lulu,Swain,Olaf,Camille",Defeat,"Ezreal,Xin Zhao,Alistar,Malzahar,Singed"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3252586121&summonerId=25260179&gameTime=1530025139,(Blue Team),(Red Team),"Malzahar,Renekton,Rakan,Vladimir,Olaf",Defeat,"Graves,Jayce,Ryze,Fiddlesticks,Aatrox"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3252538820&summonerId=25260179&gameTime=1530022324,(Red Team),(Blue Team),"Irelia,Swain,Dr. Mundo,Rakan,Kindred",Defeat,"Darius,Nocturne,Ryze,Zoe,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3252563145&summonerId=25260179&gameTime=1530020539,(Blue Team),(Red Team),"Gragas,Kindred,Lucian,LeBlanc,Fiora",Victory,"Taliyah,Jayce,Darius,Swain,Fiddlesticks"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277596087&summonerId=56951349&gameTime=1532013354,(Blue Team),(Red Team),"Fiora,Camille,LeBlanc,Orianna,Gragas",Victory,"Jayce,Xin Zhao,Syndra,Aatrox,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3252710982&summonerId=25260179&gameTime=1530033133,(Blue Team),(Red Team),"Vladimir,Galio,Shen,Nocturne,Darius",Defeat,"Aatrox,Irelia,Thresh,Lucian,Taliyah"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3253602186&summonerId=25260179&gameTime=1530117698,(Blue Team),(Red Team),"Gnar,Evelynn,Irelia,Vladimir,Alistar",Defeat,"Darius,Taliyah,Kassadin,Ryze,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277568485&summonerId=56951349&gameTime=1532011773,(Blue Team),(Red Team),"Darius,Nidalee,Yasuo,Orianna,Thresh",Victory,"Renekton,Gragas,Katarina,Xayah,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276592972&summonerId=56951349&gameTime=1531924425,(Blue Team),(Red Team),"Quinn,Xin Zhao,LeBlanc,Jhin,Galio",Defeat,"Jayce,Trundle,Ryze,Swain,Karma"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276190636&summonerId=56951349&gameTime=1531888140,(Blue Team),(Red Team),"Orianna,Aatrox,Xin Zhao,Vel'Koz,Vladimir",Victory,"Rakan,Talon,Taliyah,Lucian,Ryze"
